Date,Opponent,Score,DR,A%,DF%,1stIn,1st%,2nd%,Player,Ret_TPW,Ret_RPW,Ret_vA%,Ret_v1st%,Ret_v2nd%,Ret_BPCnv,Ret_Time,Total_Games,Surface_Carpet,Surface_Clay,Surface_Grass,Surface_Hard,Rd_BR,Rd_F,Rd_Q1,Rd_Q2,Rd_Q3,Rd_QF,Rd_R128,Rd_R16,Rd_R32,Rd_R64,Rd_RR,Rd_SF
2004-08-02,Juan Ignacio Chela,6-4 4-6 7-6(3),0.81,2.0%,0.031,0.6940000000000001,0.721,0.5329999999999999,Rafael Nadal,0.47200000000000003,0.27399999999999997,0.11599999999999999,0.20600000000000002,0.444,0.33,2.28,33,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2004-08-09,Victor Hanescu,6-4 6-4,2.06,6.4%,0.021,0.809,0.895,0.444,Rafael Nadal,0.5660000000000001,0.39399999999999996,0.061,0.313,0.611,0.5,1.35,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-08-09,Arnaud Di Pasquale,6-2 6-4,1.47,2.0%,0.0,0.608,0.774,0.5,Rafael Nadal,0.578,0.49,0.039,0.405,0.7140000000000001,1.0,1.32,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004-08-09,Franco Squillari,6-3 6-4,1.4,1.7%,0.0,0.8640000000000001,0.647,0.625,Rafael Nadal,0.5710000000000001,0.5,0.017,0.436,0.619,1.0,2.63,19,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2004-08-09,Jose Acasuso,6-3 6-4,1.17,5.3%,0.013000000000000001,0.789,0.7170000000000001,0.375,Rafael Nadal,0.539,0.415,0.138,0.275,0.64,0.23,1.6,19,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2004-08-09,Felix Mantilla,7-5 6-1,1.51,3.2%,0.032,0.726,0.6890000000000001,0.47100000000000003,Rafael Nadal,0.595,0.5589999999999999,0.034,0.419,0.7140000000000001,0.36,1.57,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2004-08-23,Jan Michael Gambill,7-6(3) 7-6(3),0.80,4.1%,0.027000000000000003,0.649,0.688,0.5379999999999999,Richard Gasquet,0.45799999999999996,0.29100000000000004,0.10099999999999999,0.2,0.364,0.17,1.62,26,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2004-08-30,Ivo Heuberger,6-0 6-3 4-6 2-6 6-3,1.83,5.7%,0.028999999999999998,0.657,0.841,0.611,Rafael Nadal,0.5670000000000001,0.436,0.109,0.318,0.5770000000000001,0.4,2.9,42,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2004-08-30,Andy Roddick,6-0 6-3 6-4,0.59,0.0%,0.054000000000000006,0.8240000000000001,0.49200000000000005,0.231,Rafael Nadal,0.385,0.324,0.135,0.311,0.345,0.25,1.6,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2004-09-13,David Ferrer,4-6 6-4 6-4,0.94,3.1%,0.01,0.633,0.597,0.389,Novak Djokovic,0.483,0.449,0.009000000000000001,0.44299999999999995,0.457,0.26,2.58,30,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004-09-13,Arnaud Clement,2-6 6-4 6-4,1.1,4.4%,0.022000000000000002,0.659,0.65,0.613,Novak Djokovic,0.516,0.39799999999999996,0.0,0.355,0.484,0.3,2.43,28,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-09-13,Filippo Volandri,6-2 1-6 6-3,1.02,1.7%,0.052000000000000005,0.5,0.7240000000000001,0.517,Richard Gasquet,0.48200000000000004,0.386,0.012,0.381,0.4,0.3,1.4,24,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004-09-13,Potito Starace,6-3 6-4,1.36,5.8%,0.043,0.594,0.7559999999999999,0.429,Richard Gasquet,0.5660000000000001,0.514,0.0,0.444,0.7,0.5,1.52,19,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-09-13,David Ferrer,6-4 7-6(4),0.92,5.6%,0.055999999999999994,0.573,0.569,0.42100000000000004,Stan Wawrinka,0.48,0.452,0.024,0.40399999999999997,0.531,0.5,2.03,23,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-09-27,Potito Starace,7-6(6) 4-6 6-1,0.77,0.0%,0.034,0.621,0.63,0.5760000000000001,Richard Gasquet,0.44799999999999995,0.302,0.021,0.253,0.47600000000000003,0.33,1.88,30,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-09-27,Nicolas Almagro,6-1 7-5,1.48,0.0%,0.019,0.635,0.758,0.474,Rafael Nadal,0.588,0.511,0.022000000000000002,0.5,0.522,0.71,1.15,19,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-09-27,Olivier Mutis,6-3 6-3,0.72,0.0%,0.0,0.836,0.569,0.5,Rafael Nadal,0.435,0.317,0.016,0.257,0.39299999999999996,0.0,1.43,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2004-09-27,Dennis Van Scheppingen,4-6 7-5 6-4,0.82,12.7%,0.102,0.593,0.643,0.45799999999999996,Novak Djokovic,0.47600000000000003,0.35200000000000004,0.08,0.316,0.419,0.57,1.87,32,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-04,Julien Benneteau,6-3 6-0,0.43,1.8%,0.055,0.727,0.55,0.2,Rafael Nadal,0.366,0.237,0.026000000000000002,0.28600000000000003,0.17600000000000002,0.0,1.08,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-11,Dennis Van Scheppingen,6-3 7-6(5),1.67,26.3%,0.035,0.544,0.8390000000000001,0.6920000000000001,Richard Gasquet,0.555,0.38,0.013999999999999999,0.244,0.5670000000000001,0.38,1.17,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-11,Gael Monfils,7-5 6-1,1.26,4.1%,0.081,0.622,0.7829999999999999,0.429,Richard Gasquet,0.5489999999999999,0.44299999999999995,0.043,0.353,0.528,0.33,1.55,19,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2004-10-11,Antony Dupuis,6-3 4-6 7-5,0.92,20.0%,0.048,0.61,0.7340000000000001,0.512,Richard Gasquet,0.505,0.325,0.07200000000000001,0.18600000000000003,0.667,1.0,2.03,31,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2004-10-11,Jeff Morrison,6-1 6-4,2.81,2.3%,0.0,0.6509999999999999,0.857,0.8,Richard Gasquet,0.618,0.45799999999999996,0.068,0.455,0.462,0.27,0.95,17,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2004-10-11,Jerome Haehnel,7-6(9) 6-4,1.02,10.0%,0.013999999999999999,0.643,0.778,0.56,Richard Gasquet,0.48700000000000004,0.305,0.061,0.26,0.375,0.1,1.58,23,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2004-10-11,Xavier Malisse,3-6 7-6(4) RET,0.85,8.9%,0.08900000000000001,0.506,0.675,0.41,Gael Monfils,0.475,0.387,0.032,0.294,0.5,0.5,1.77,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-11,Olivier Patience,6-4 6-4,1.12,16.9%,0.039,0.519,0.8,0.45899999999999996,Gael Monfils,0.537,0.40700000000000003,0.017,0.366,0.5,0.75,1.42,20,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2004-10-11,Richard Gasquet,7-5 6-1,0.79,4.3%,0.043,0.486,0.647,0.47200000000000003,Gael Monfils,0.451,0.35100000000000003,0.040999999999999995,0.217,0.5710000000000001,0.14,1.55,19,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2004-10-18,Davide Sanguinetti,6-2 6-1,1.83,4.3%,0.085,0.574,0.852,0.45,Rafael Nadal,0.636,0.585,0.024,0.47600000000000003,0.7,0.62,1.03,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2004-10-18,Vincent Spadea,6-4 4-6 6-3,0.88,0.0%,0.039,0.725,0.622,0.39299999999999996,Rafael Nadal,0.479,0.386,0.011000000000000001,0.318,0.455,0.57,2.52,29,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-25,Tommy Robredo,7-6(6) 5-7 6-4,1.12,5.9%,0.025,0.546,0.723,0.574,Stan Wawrinka,0.51,0.387,0.085,0.259,0.579,0.23,2.78,35,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-10-25,Rainer Schuettler,6-3 6-4,0.73,1.5%,0.045,0.652,0.605,0.391,Rafael Nadal,0.43799999999999994,0.344,0.063,0.233,0.441,0.29,1.63,19,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-11-01,Lleyton Hewitt,6-3 7-6(3),0.82,13.1%,0.083,0.488,0.732,0.27899999999999997,Gael Monfils,0.456,0.41200000000000003,0.059000000000000004,0.27899999999999997,0.5479999999999999,0.75,1.93,22,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2004-11-01,Thomas Enqvist,1-6 6-4 6-3,1.11,12.7%,0.042,0.507,0.8059999999999999,0.486,Gael Monfils,0.49700000000000005,0.392,0.059000000000000004,0.33899999999999997,0.475,0.5,1.88,26,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2005-01-03,Fernando Verdasco,6-2 6-4,1.57,4.2%,0.021,0.583,0.75,0.5,Rafael Nadal,0.596,0.557,0.016,0.462,0.727,0.38,1.2,18,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-01-03,Mikhail Youzhny,6-3 7-6(3),1.33,4.3%,0.071,0.643,0.8,0.36,Rafael Nadal,0.565,0.475,0.033,0.457,0.5329999999999999,1.0,1.57,22,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-01-03,Fabrice Santoro,6-2 4-6 7-5,0.99,2.3%,0.034,0.625,0.6729999999999999,0.485,Gael Monfils,0.483,0.39299999999999996,0.017,0.33299999999999996,0.489,0.2,2.63,30,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-01-03,Ivan Ljubicic,6-2 6-7(3) 6-3,1.04,2.5%,0.038,0.625,0.7,0.667,Rafael Nadal,0.489,0.327,0.092,0.23800000000000002,0.486,0.12,2.53,30,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2005-01-03,Gaston Gaudio,6-4 7-6(4),1.05,4.5%,0.03,0.493,0.818,0.5589999999999999,Gael Monfils,0.507,0.32799999999999996,0.0,0.42,0.059000000000000004,0.4,1.62,23,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-01-10,Dominik Hrbaty,6-3 RET,0.82,1.9%,0.019,0.7040000000000001,0.474,0.43799999999999994,Rafael Nadal,0.455,0.441,0.028999999999999998,0.41200000000000003,0.47100000000000003,0.2,1.0,9,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-01-17,Julien Benneteau,6-0 6-4 6-2,2.0,1.6%,0.016,0.77,0.7659999999999999,0.5,Rafael Nadal,0.6459999999999999,0.591,0.03,0.486,0.71,0.8,1.47,24,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2005-01-17,Mikhail Youzhny,6-1 4-6 4-6 7-5 6-3,1.09,0.0%,0.013000000000000001,0.706,0.657,0.467,Rafael Nadal,0.522,0.436,0.064,0.35600000000000004,0.522,0.64,3.62,48,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2005-01-17,Bobby Reynolds,6-1 6-1 6-3,1.85,2.9%,0.043,0.623,0.8140000000000001,0.5379999999999999,Rafael Nadal,0.623,0.536,0.043,0.45899999999999996,0.625,0.5,1.48,23,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-01-17,Lleyton Hewitt,7-5 3-6 1-6 7-6(3) 6-2,0.95,3.1%,0.019,0.6940000000000001,0.649,0.5710000000000001,Rafael Nadal,0.49700000000000005,0.35600000000000004,0.12300000000000001,0.24,0.479,0.33,3.88,49,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-01-17,Marat Safin,6-0 6-2 6-1,0.37,1.5%,0.076,0.591,0.41,0.185,Novak Djokovic,0.29100000000000004,0.255,0.02,0.07400000000000001,0.45799999999999996,1.0,1.23,21,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2005-01-17,Olivier Rochus,6-1 6-3 6-3,0.64,3.0%,0.04,0.485,0.5920000000000001,0.327,Gael Monfils,0.409,0.34700000000000003,0.0,0.23399999999999999,0.536,0.4,1.85,25,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2005-01-17,Robby Ginepri,1-6 6-3 6-4 7-6(6),0.95,11.9%,0.063,0.54,0.794,0.414,Gael Monfils,0.488,0.36200000000000004,0.023,0.341,0.396,0.5,2.25,39,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2005-01-31,Robin Soderling,6-3 6-4,0.64,23.6%,0.0,0.5820000000000001,0.875,0.304,Gael Monfils,0.426,0.233,0.1,0.212,0.259,0.0,1.08,19,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005-01-31,Julien Benneteau,6-3 6-3,1.46,23.2%,0.08900000000000001,0.536,0.9,0.423,Gael Monfils,0.5670000000000001,0.469,0.063,0.409,0.6,0.33,1.15,18,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-07,Agustin Calleri,7-6(2) 6-3,1.42,0.0%,0.0,0.742,0.7390000000000001,0.813,Rafael Nadal,0.5479999999999999,0.344,0.125,0.257,0.44799999999999995,1.0,1.65,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-07,Gaston Gaudio,0-6 6-0 6-1,0.78,4.1%,0.027000000000000003,0.703,0.5379999999999999,0.364,Rafael Nadal,0.446,0.4,0.092,0.405,0.39299999999999996,0.33,1.72,19,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005-02-07,Igor Andreev,6-3 6-2,0.87,8.2%,0.040999999999999995,0.327,0.688,0.455,Gael Monfils,0.45799999999999996,0.408,0.0,0.21600000000000003,0.618,0.25,1.45,17,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-07,Potito Starace,6-1 6-3,1.92,2.3%,0.023,0.698,0.867,0.385,Rafael Nadal,0.605,0.535,0.027999999999999997,0.455,0.667,0.28,1.27,16,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005-02-14,Roger Federer,6-1 6-4,0.72,3.8%,0.057,0.45299999999999996,0.75,0.414,Stan Wawrinka,0.43200000000000005,0.31,0.0,0.27,0.381,0.0,1.07,17,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-02-14,Sebastien Grosjean,7-6(5) 6-2,1.23,13.2%,0.044000000000000004,0.544,0.784,0.484,Stan Wawrinka,0.535,0.434,0.053,0.27899999999999997,0.636,0.5,1.53,21,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-14,Alberto Martin,6-0 6-7(2) 6-1,1.31,0.0%,0.027000000000000003,0.6759999999999999,0.62,0.5,Rafael Nadal,0.563,0.5479999999999999,0.012,0.444,0.667,0.6,2.1,26,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005-02-14,Jose Acasuso,7-6(1) 6-3,1.42,7.0%,0.013999999999999999,0.789,0.7140000000000001,0.667,Rafael Nadal,0.5589999999999999,0.419,0.054000000000000006,0.306,0.526,0.18,1.9,22,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-14,Alex Calatrava,6-3 6-3,2.17,4.0%,0.0,0.62,0.8059999999999999,0.737,Rafael Nadal,0.607,0.478,0.03,0.4,0.636,0.38,2.72,18,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005-02-14,Agustin Calleri,6-2 6-7(5) 6-4,1.39,0.0%,0.0,0.8,0.675,0.7,Rafael Nadal,0.557,0.445,0.08199999999999999,0.353,0.595,0.5,2.52,31,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005-02-14,Ricardo Mello,2-6 6-2 6-4,1.06,0.0%,0.025,0.747,0.593,0.55,Rafael Nadal,0.506,0.442,0.032,0.406,0.516,0.45,2.52,26,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2005-02-21,Alex Calatrava,6-4 6-4,1.25,8.9%,0.018000000000000002,0.643,0.778,0.55,Rafael Nadal,0.535,0.379,0.121,0.212,0.6,0.43,1.38,20,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2005-02-21,Santiago Ventura,7-6(0) 6-2,1.71,4.8%,0.016,0.6829999999999999,0.767,0.65,Rafael Nadal,0.583,0.461,0.053,0.44799999999999995,0.46799999999999997,0.38,1.73,21,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2005-02-21,Mariano Puerta,6-4 6-1,1.81,8.5%,0.021,0.787,0.8109999999999999,0.4,Rafael Nadal,0.606,0.5,0.077,0.48700000000000004,0.5379999999999999,0.33,1.27,17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2005-02-21,Guillermo Canas,7-5 6-3,1.57,0.0%,0.016,0.667,0.738,0.81,Rafael Nadal,0.58,0.375,0.071,0.237,0.667,0.67,1.75,21,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2005-02-21,Albert Montanes,6-1 6-0,2.75,13.9%,0.055999999999999994,0.778,0.857,0.5,Rafael Nadal,0.6940000000000001,0.611,0.0,0.52,0.818,0.56,0.87,13,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2005-03-07,Jeff Morrison,7-5 6-4,1.06,3.7%,0.085,0.46299999999999997,0.6579999999999999,0.47700000000000004,Gael Monfils,0.516,0.466,0.027000000000000003,0.429,0.516,0.42,1.6,22,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2005-03-07,Tommy Robredo,6-3 6-1,0.64,7.5%,0.045,0.46299999999999997,0.613,0.444,Gael Monfils,0.429,0.308,0.077,0.243,0.467,0.0,1.2,16,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2005-03-21,Ivan Ljubicic,6-4 6-7(5) 6-3,1.46,5.3%,0.011000000000000001,0.695,0.742,0.69,Rafael Nadal,0.5479999999999999,0.4,0.096,0.27399999999999997,0.619,0.25,2.73,32,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-03-21,Rainer Schuettler,6-4 7-6(5),1.15,2.8%,0.013999999999999999,0.648,0.652,0.68,Rafael Nadal,0.513,0.38799999999999996,0.024,0.34600000000000003,0.455,0.25,2.13,23,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2005-03-21,Dominik Hrbaty,6-3 6-3,0.69,9.4%,0.047,0.484,0.645,0.455,Gael Monfils,0.43,0.313,0.078,0.314,0.31,0.0,1.33,18,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2005-03-21,Roger Federer,2-6 6-7(4) 7-6(5) 6-3 6-1,0.93,2.6%,0.026000000000000002,0.6409999999999999,0.64,0.5710000000000001,Rafael Nadal,0.489,0.358,0.06,0.256,0.508,0.56,3.72,50,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2005-03-21,David Ferrer,6-4 6-3,1.48,0.0%,0.0,0.6920000000000001,0.667,0.688,Rafael Nadal,0.5670000000000001,0.485,0.044000000000000004,0.47700000000000004,0.5,0.67,1.52,19,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
2005-03-21,Thomas Johansson,6-2 6-4,1.63,2.1%,0.042,0.688,0.758,0.6,Rafael Nadal,0.578,0.475,0.033,0.353,0.63,0.44,1.4,18,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
2005-03-21,Hyung Taik Lee,7-6(5) 3-6 7-6(1),0.95,22.7%,0.027000000000000003,0.527,0.81,0.519,Gael Monfils,0.495,0.311,0.038,0.28600000000000003,0.349,0.25,2.47,35,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-03-21,Fernando Verdasco,6-2 6-2,1.4,1.7%,0.051,0.6609999999999999,0.59,0.65,Rafael Nadal,0.584,0.5479999999999999,0.048,0.33299999999999996,0.762,1.0,1.25,16,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2005-03-21,Michael Llodra,3-6 6-4 6-3,1.36,16.7%,0.027999999999999997,0.514,0.838,0.629,Gael Monfils,0.524,0.359,0.033,0.27899999999999997,0.516,0.38,1.63,28,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2005-03-21,Nikolay Davydenko,4-6 6-1 6-4,1.2,10.5%,0.09300000000000001,0.547,0.745,0.48700000000000004,Gael Monfils,0.5379999999999999,0.447,0.012,0.439,0.474,0.56,2.1,27,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
2005-04-04,Igor Andreev,7-5 6-2,0.83,1.4%,0.043,0.6859999999999999,0.542,0.364,Rafael Nadal,0.45899999999999996,0.429,0.0,0.324,0.552,0.33,1.67,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
